Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Month_Name,Day,Day_of_Week
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,3:29:00 PM,Cash,240.24,4.761904762,12.012,5.4,2019,2,February,11,Monday
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,5:59:00 PM,Cash,172.26,4.761904762,8.613,8.2,2019,2,February,7,Thursday
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55:00 AM,Credit card,99.84,4.761904762,4.992,7.0,2019,3,March,6,Wednesday
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00 AM,Cash,298.64,4.761904762,14.932,8.5,2019,3,March,4,Monday
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,3:10:00 PM,Ewallet,159.6,4.761904762,7.98,4.9,2019,2,February,26,Tuesday
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,6:10:00 PM,Credit card,25.45,4.761904762,1.2725,5.1,2019,3,March,10,Sunday
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,8:43:00 PM,Credit card,67.77,4.761904762,3.3885,6.5,2019,2,February,4,Monday
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46:00 PM,Cash,238.36,4.761904762,11.918,9.8,2019,1,January,19,Saturday
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,5:44:00 PM,Cash,232.6,4.761904762,11.63,8.4,2019,1,January,23,Wednesday
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,2:19:00 PM,Ewallet,877.32,4.761904762,43.866,7.4,2019,3,March,14,Thursday
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33:00 AM,Cash,699.72,4.761904762,34.986,6.1,2019,1,January,23,Wednesday
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40:00 AM,Cash,674.59,4.761904762,33.7295,6.0,2019,1,January,9,Wednesday
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,7:30:00 PM,Ewallet,318.55,4.761904762,15.9275,8.5,2019,2,February,7,Thursday
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,2:42:00 PM,Ewallet,29.52,4.761904762,1.476,4.3,2019,2,February,18,Monday
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,7:08:00 PM,Credit card,496.0,4.761904762,24.8,6.2,2019,1,January,3,Thursday
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,7:12:00 PM,Ewallet,823.4,4.761904762,41.17,4.3,2019,3,March,29,Friday
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,3:46:00 PM,Credit card,602.96,4.761904762,30.148,8.4,2019,1,January,28,Monday
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,7:06:00 PM,Credit card,282.8,4.761904762,14.14,4.5,2019,3,March,22,Friday
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,6:10:00 PM,Ewallet,766.0,4.761904762,38.3,6.0,2019,1,January,24,Thursday
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,8:46:00 PM,Ewallet,116.06,4.761904762,5.803,8.8,2019,3,March,10,Sunday
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,6:35:00 PM,Ewallet,174.9,4.761904762,8.745,6.6,2019,2,February,22,Friday
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00 AM,Ewallet,60.95,4.761904762,3.0475,5.9,2019,2,February,18,Monday
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,1:46:00 PM,Ewallet,40.35,4.761904762,2.0175,6.2,2019,1,January,29,Tuesday
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,5:16:00 PM,Ewallet,973.8,4.761904762,48.69,4.4,2019,3,March,2,Saturday
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,1:22:00 PM,Cash,31.84,4.761904762,1.592,7.7,2019,2,February,9,Saturday
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,3:33:00 PM,Cash,65.82,4.761904762,3.291,4.1,2019,2,February,22,Friday
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,1:28:00 PM,Cash,618.38,4.761904762,30.919,6.6,2019,2,February,18,Monday
